Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2012-07-30,30.16,58.1,8.06,30.94,25.77,29.46,29.61,34.44,39.75
2012-07-31,29.95,57.47,8.02,30.86,25.87,29.33,29.37,34.23,39.23
2012-08-01,29.96,57.75,7.98,30.65,25.79,29.18,29.15,34.25,39.07
2012-08-02,29.61,56.78,7.92,30.5,25.62,28.94,28.98,33.92,39.17
2012-08-03,30.19,58.12,8.11,31.16,26.12,29.43,29.33,34.32,39.94
2012-08-06,30.47,58.28,8.14,31.16,26.31,29.41,29.26,34.33,40.09
2012-08-07,30.82,59.15,8.18,31.48,26.48,29.25,28.95,34.25,40.47
2012-08-08,30.85,59.2,8.18,31.44,26.49,29.46,28.99,34.37,40.27
2012-08-09,31.03,59.61,8.17,31.46,26.58,29.34,28.99,34.35,40.24
2012-08-10,31.0,59.71,8.18,31.61,26.64,29.33,29.08,34.49,40.21
2012-08-13,30.83,59.49,8.18,31.54,26.72,29.32,29.05,34.41,40.22
2012-08-14,30.69,59.38,8.17,31.5,26.67,29.43,29.02,34.49,40.32
2012-08-15,30.74,59.38,8.2,31.56,26.68,29.45,28.88,34.58,40.45
2012-08-16,31.2,59.9,8.25,31.88,27.04,29.52,28.81,34.49,40.78
2012-08-17,31.16,59.88,8.28,32.04,27.19,29.55,28.73,34.31,40.94
2012-08-20,31.09,59.67,8.3,31.97,27.22,29.55,28.78,34.38,40.76
2012-08-21,31.14,59.48,8.33,31.9,27.04,29.37,28.57,34.26,40.71
2012-08-22,31.4,59.71,8.32,31.75,27.08,29.28,28.53,34.29,40.83
2012-08-23,30.87,59.05,8.24,31.49,26.86,29.05,28.23,34.25,40.55
2012-08-24,30.81,59.39,8.28,31.63,27.03,29.3,28.37,34.54,40.88
2012-08-27,30.63,59.42,8.27,31.54,27.06,29.34,28.43,34.58,40.82
2012-08-28,30.56,59.46,8.26,31.42,27.0,29.36,28.37,34.52,40.9
2012-08-29,30.63,59.06,8.28,31.41,27.05,29.29,28.33,34.64,41.1
2012-08-30,30.36,58.43,8.24,31.14,26.75,29.18,28.19,34.52,40.87
2012-08-31,30.65,59.02,8.3,31.33,26.96,29.19,28.16,34.63,41.04
2012-09-04,30.25,58.57,8.3,31.0,26.96,29.36,28.26,34.7,40.95
2012-09-05,30.39,58.34,8.3,30.92,26.93,29.31,28.14,34.71,41.01
2012-09-06,31.16,59.57,8.49,31.62,27.54,29.67,28.46,35.26,41.93
2012-09-07,31.77,60.6,8.58,31.88,27.49,29.43,28.37,35.24,42.15
2012-09-10,31.71,60.34,8.51,31.68,27.2,29.4,28.33,35.12,42.09
2012-09-11,31.83,60.98,8.58,31.85,27.27,29.31,28.26,35.14,42.07
2012-09-12,31.78,61.36,8.61,31.98,27.42,29.15,28.1,35.15,42.28
2012-09-13,32.56,62.35,8.84,32.34,27.79,29.67,28.5,35.51,42.82
2012-09-14,32.97,63.18,8.91,32.54,27.92,29.45,28.3,35.37,42.99
2012-09-17,32.46,62.7,8.83,32.38,27.95,29.53,28.12,35.57,42.83
2012-09-18,32.38,62.26,8.78,32.39,27.97,29.7,28.04,35.69,42.62
2012-09-19,32.56,61.65,8.78,32.47,28.0,29.78,28.07,35.73,43.06
2012-09-20,32.5,61.83,8.73,32.16,27.94,29.94,28.19,35.88,43.01
2012-09-21,32.36,61.9,8.7,32.06,27.98,29.81,28.2,36.01,42.98
2012-09-24,32.27,61.58,8.7,32.06,27.8,29.91,28.47,36.11,42.86
2012-09-25,31.75,60.91,8.57,31.64,27.41,29.7,28.41,36.08,42.35
2012-09-26,31.59,60.33,8.52,31.52,27.21,29.7,28.47,35.89,42.06
2012-09-27,31.98,61.15,8.59,31.81,27.57,29.8,28.35,36.1,42.49
2012-09-28,31.8,60.86,8.57,31.68,27.37,29.7,28.49,35.95,42.31
2012-10-01,31.91,61.17,8.61,31.83,27.31,29.89,28.35,36.16,42.28
2012-10-02,31.73,61.27,8.62,31.78,27.35,29.92,28.5,36.32,42.2
2012-10-03,31.59,60.52,8.7,31.94,27.49,30.01,28.64,36.63,42.53
2012-10-04,31.99,61.12,8.83,32.12,27.57,30.15,28.81,36.85,42.92
2012-10-05,32.15,60.98,8.83,32.23,27.43,30.26,28.76,36.89,43.05
2012-10-08,32.09,61.08,8.82,32.15,27.14,30.17,28.81,36.86,42.97
2012-10-09,31.78,61.17,8.77,31.78,26.8,29.88,28.75,36.41,42.28
2012-10-10,31.44,60.02,8.76,31.48,26.69,29.76,28.7,36.14,42.02
2012-10-11,31.57,60.47,8.81,31.58,26.58,29.69,28.74,36.17,41.83
2012-10-12,31.43,60.14,8.69,31.61,26.57,29.72,28.57,36.12,41.82
2012-10-15,31.7,60.45,8.79,31.83,26.7,29.92,28.69,36.64,42.24
2012-10-16,32.46,61.41,8.84,32.17,27.06,29.99,28.8,37.03,42.62
2012-10-17,32.73,62.18,8.96,32.36,26.92,30.12,29.15,37.03,42.86
2012-10-18,32.74,62.17,8.97,32.45,26.61,29.96,29.28,37.04,42.89
2012-10-19,32.05,61.19,8.85,31.91,26.01,29.6,29.05,36.38,42.12
2012-10-22,32.2,60.88,8.85,31.82,26.18,29.62,28.97,36.4,41.98
2012-10-23,31.23,59.47,8.7,31.5,25.9,29.22,28.7,35.92,41.65
2012-10-24,31.21,59.01,8.7,31.3,25.75,29.22,28.49,35.98,41.49
2012-10-25,31.15,59.57,8.73,31.47,25.7,29.4,28.63,36.27,41.39
2012-10-26,31.21,59.64,8.68,31.5,25.74,29.3,28.63,36.13,41.52
2012-10-31,31.14,59.62,8.74,31.65,25.63,29.34,28.88,35.87,41.66
2012-11-01,31.74,59.88,8.85,32.21,26.05,29.35,28.58,36.16,42.14
2012-11-02,31.17,58.9,8.79,31.94,25.71,29.18,28.38,35.97,42.11
2012-11-05,31.39,59.34,8.78,32.12,25.86,29.13,27.92,35.98,42.22
2012-11-06,31.72,60.3,8.87,32.46,25.97,29.34,27.94,36.02,42.44
2012-11-07,31.21,58.72,8.58,31.7,25.32,29.0,27.35,35.42,41.95
2012-11-08,30.79,57.66,8.51,31.37,24.96,28.68,27.3,35.0,41.27
2012-11-09,30.73,57.64,8.52,31.46,25.07,28.68,27.14,35.1,41.07
2012-11-12,30.73,57.76,8.53,31.54,25.04,28.68,26.91,35.28,41.11
2012-11-13,30.68,57.52,8.47,31.46,24.91,28.66,27.01,35.14,41.22
2012-11-14,30.16,56.82,8.33,30.72,24.67,28.35,26.83,34.72,40.61
2012-11-15,30.06,56.9,8.34,30.72,24.52,28.34,26.67,34.62,40.58
2012-11-16,30.13,57.12,8.4,30.81,24.56,28.52,26.9,34.88,40.85
2012-11-19,30.98,58.44,8.56,31.39,25.23,28.99,26.92,35.25,41.73
2012-11-20,31.01,58.21,8.6,31.41,25.13,29.09,26.87,35.45,41.94
2012-11-21,31.06,58.52,8.6,31.46,25.21,29.14,26.76,35.42,42.08
2012-11-23,31.46,59.35,8.7,31.86,25.62,29.57,26.68,35.86,42.64
2012-11-26,31.48,58.77,8.67,31.89,25.73,29.35,27.02,35.7,42.44
2012-11-27,31.34,58.28,8.59,31.82,25.62,29.33,27.09,35.48,42.27
2012-11-28,31.47,58.81,8.63,32.09,25.77,29.61,27.2,35.76,42.82
2012-11-29,31.69,58.95,8.67,32.27,25.89,29.77,27.36,36.01,42.94
2012-11-30,31.72,58.9,8.66,32.2,25.86,29.87,27.65,36.06,42.98
2012-12-03,31.13,58.57,8.63,31.86,25.83,29.76,27.48,35.97,42.75
2012-12-04,31.19,58.36,8.61,31.98,25.78,29.7,27.33,36.06,42.57
2012-12-05,30.82,58.76,8.71,32.32,25.53,29.75,27.75,36.17,42.44
2012-12-06,30.89,58.95,8.74,32.31,25.68,29.78,27.73,36.15,42.72
2012-12-07,31.15,59.31,8.81,32.51,25.55,29.99,27.76,36.27,42.88
2012-12-10,31.35,59.24,8.79,32.68,25.61,29.96,27.76,36.42,42.63
2012-12-11,31.6,59.59,8.83,32.75,25.95,29.97,27.83,36.81,42.77
2012-12-12,31.53,59.81,8.87,32.8,25.91,29.91,27.78,36.75,42.82
2012-12-13,31.44,59.25,8.83,32.7,25.72,29.86,27.67,36.44,42.54
2012-12-14,31.67,59.03,8.79,32.63,25.47,29.81,27.56,36.3,42.36
2012-12-17,31.99,59.57,8.97,32.93,25.78,29.87,27.98,36.58,43.12
2012-12-18,32.37,60.66,9.11,33.36,26.17,29.87,28.18,36.87,43.63
2012-12-19,32.23,60.25,9.05,33.17,26.03,29.57,27.97,36.48,43.32
2012-12-20,32.55,60.65,9.18,33.35,26.08,29.73,28.05,36.53,43.41
2012-12-21,32.26,60.04,9.07,33.14,25.85,29.48,27.95,36.22,43.03
2012-12-24,32.42,59.58,9.05,33.04,25.78,29.39,27.83,36.08,43.06
2012-12-26,32.62,59.31,9.05,32.93,25.64,29.14,27.6,35.95,42.62
2012-12-27,32.51,59.2,9.02,32.88,25.61,29.19,27.55,35.9,42.67
2012-12-28,32.1,58.17,8.95,32.52,25.33,28.88,27.27,35.55,42.33
2012-12-31,32.73,59.5,9.06,33.11,25.76,29.25,27.64,35.93,43.17
2013-01-02,33.55,60.81,9.33,33.91,26.62,30.01,28.15,36.64,44.07
2013-01-03,33.3,60.79,9.32,33.92,26.45,29.93,28.15,36.68,44.18
2013-01-04,33.71,61.47,9.43,34.18,26.34,30.02,28.29,36.84,44.35
2013-01-07,33.64,60.99,9.41,34.03,26.31,29.82,28.02,36.96,44.24
2013-01-08,33.7,60.79,9.38,33.77,26.21,29.73,27.93,36.97,44.11
2013-01-09,33.91,60.69,9.37,34.11,26.25,29.8,27.87,37.38,44.18
2013-01-10,34.06,61.24,9.48,34.27,26.39,29.97,27.99,37.64,44.44
2013-01-11,34.01,61.32,9.46,34.15,26.42,30.11,28.02,37.63,44.47
2013-01-14,34.02,61.33,9.43,34.28,26.25,30.2,27.97,37.66,44.58
2013-01-15,34.05,61.6,9.47,34.38,26.09,30.29,28.05,37.62,44.91
2013-01-16,33.81,61.88,9.48,34.24,26.17,30.25,27.91,37.54,44.81
2013-01-17,34.07,62.27,9.47,34.61,26.28,30.45,28.02,37.87,45.28
2013-01-18,34.3,62.89,9.48,34.88,26.25,30.58,28.24,38.0,45.34
2013-01-22,34.63,63.49,9.57,35.02,26.32,30.59,28.48,38.11,45.46
2013-01-23,34.44,63.27,9.57,35.03,26.59,30.58,28.41,38.06,45.49
2013-01-24,34.54,63.45,9.62,35.24,26.14,30.66,28.54,38.3,45.84
2013-01-25,34.66,64.05,9.66,35.36,26.17,30.81,28.68,38.6,46.32
2013-01-28,34.33,63.94,9.62,35.38,26.25,30.84,28.66,38.47,46.1
2013-01-29,34.52,64.98,9.66,35.46,26.29,31.01,28.86,38.88,45.92
2013-01-30,34.33,64.65,9.62,35.14,26.21,30.95,28.89,38.76,45.84
2013-01-31,34.02,64.44,9.61,35.02,26.25,30.9,28.96,38.66,45.62
2013-02-01,34.44,65.04,9.74,35.36,26.55,31.16,29.04,38.96,45.88
2013-02-04,34.11,64.42,9.63,35.05,26.2,30.86,28.84,38.53,45.32
2013-02-05,34.28,64.98,9.72,35.37,26.5,31.23,28.92,38.95,45.8
2013-02-06,34.32,65.02,9.74,35.38,26.5,31.27,29.0,38.94,45.9
2013-02-07,34.13,64.85,9.71,35.34,26.5,31.44,29.04,38.8,45.8
2013-02-08,34.33,65.46,9.73,35.48,26.73,31.42,29.04,39.09,46.16
2013-02-11,34.29,65.13,9.78,35.45,26.78,31.42,29.12,39.01,46.0
2013-02-12,34.31,65.31,9.85,35.61,26.69,31.38,29.24,38.96,46.18
2013-02-13,34.43,65.54,9.83,35.8,26.68,31.42,29.24,38.93,46.28
2013-02-14,34.32,66.11,9.87,35.85,26.61,31.48,29.0,39.02,46.3
2013-02-15,34.31,65.35,9.82,35.87,26.59,31.53,29.07,39.11,46.36
2013-02-19,34.16,66.11,9.91,36.13,26.77,31.84,29.32,39.35,46.53
2013-02-20,33.2,64.73,9.77,35.66,26.41,31.79,29.27,39.1,45.82
2013-02-21,32.89,64.28,9.69,35.4,26.19,31.89,29.14,38.92,45.44
2013-02-22,33.33,64.95,9.81,35.68,26.51,32.07,29.43,39.09,45.69
2013-02-25,32.56,63.25,9.54,34.95,26.14,31.63,29.17,38.66,44.98
2013-02-26,32.91,63.88,9.59,35.16,26.29,31.71,29.26,38.75,45.43
2013-02-27,33.5,64.85,9.74,35.82,26.51,31.94,29.53,39.18,46.12
2013-02-28,33.56,64.72,9.73,35.79,26.46,31.93,29.63,39.14,46.35
2013-03-01,33.57,64.8,9.75,35.73,26.5,32.04,29.69,39.44,46.46
2013-03-04,33.62,64.66,9.84,35.66,26.59,32.28,29.99,39.66,46.87
2013-03-05,33.84,65.08,9.92,36.17,26.95,32.39,30.14,40.0,47.34
2013-03-06,34.14,65.15,9.99,36.17,26.93,32.31,30.13,40.08,47.3
2013-03-07,34.24,65.48,10.06,36.2,27.0,32.31,29.99,40.05,47.39
2013-03-08,34.52,65.8,10.09,36.54,27.05,32.37,30.06,40.12,47.89
2013-03-11,34.71,65.83,10.16,36.66,27.11,32.41,30.13,40.33,48.0
2013-03-12,34.73,65.91,10.11,36.45,27.01,32.37,30.05,40.51,47.87
2013-03-13,34.65,65.76,10.14,36.62,27.0,32.46,30.18,40.52,48.13
2013-03-14,34.86,66.66,10.2,36.8,27.19,32.56,30.25,40.56,48.19
2013-03-15,34.89,66.61,10.24,36.83,27.08,32.42,30.45,40.47,48.0
2013-03-18,34.64,66.07,10.14,36.6,27.09,32.32,30.28,40.21,47.64
2013-03-19,34.49,65.34,10.08,36.56,27.05,32.59,30.36,40.23,47.3
2013-03-20,34.75,65.71,10.15,36.61,27.19,32.9,30.58,40.57,47.85
2013-03-21,34.16,65.38,10.03,36.24,26.88,32.8,30.43,40.34,47.44
2013-03-22,34.2,65.9,10.09,36.52,27.05,33.1,30.48,40.65,48.03
2013-03-25,33.94,65.64,10.06,36.19,26.99,33.08,30.41,40.53,47.95
2013-03-26,34.18,66.34,10.13,36.38,27.16,33.39,30.7,41.0,48.18
2013-03-27,34.17,66.56,10.08,36.38,27.09,33.37,30.85,41.21,48.2
2013-03-28,34.3,66.36,10.1,36.64,27.14,33.5,31.22,41.57,48.38
2013-04-01,34.0,66.23,10.05,36.19,26.96,33.48,31.15,41.68,48.01
2013-04-02,33.67,65.85,10.11,36.08,27.07,33.85,31.25,42.29,48.41
2013-04-03,33.39,64.62,9.95,35.86,26.86,33.48,31.16,42.03,47.97
2013-04-04,33.68,64.54,10.04,36.02,26.86,33.65,31.46,42.22,48.24
2013-04-05,33.54,64.68,10.0,35.95,26.66,33.41,31.6,41.99,48.0
2013-04-08,33.64,65.12,10.1,36.16,26.77,33.79,31.84,42.03,48.55
2013-04-09,34.04,65.67,10.13,36.27,26.96,33.75,31.74,42.16,48.42
2013-04-10,34.27,66.02,10.27,36.76,27.44,34.01,32.0,42.87,48.99
2013-04-11,34.42,66.31,10.29,36.85,27.35,34.17,32.07,43.28,49.4
2013-04-12,33.91,65.27,10.25,36.64,27.23,34.29,32.2,43.36,49.66
2013-04-15,32.66,62.61,10.03,35.53,26.78,33.74,31.74,42.58,48.36
2013-04-16,33.26,63.38,10.19,36.01,27.12,34.38,32.12,43.19,49.05
2013-04-17,32.77,61.99,10.0,35.41,26.56,34.08,31.94,42.99,48.55
2013-04-18,32.67,62.51,9.89,35.26,26.28,34.01,32.04,42.47,48.02
2013-04-19,33.06,62.39,10.03,35.43,26.32,34.55,32.52,43.07,48.59
2013-04-22,33.37,63.06,10.04,35.48,26.52,34.63,32.48,43.33,48.8
2013-04-23,33.66,63.79,10.23,35.73,26.81,34.9,32.56,43.6,49.3
2013-04-24,34.17,64.64,10.29,36.1,26.86,34.34,32.67,42.85,49.33
2013-04-25,34.54,64.69,10.35,36.28,26.95,34.45,32.67,43.02,49.75
2013-04-26,34.05,64.58,10.3,36.18,26.94,34.44,32.72,43.01,49.53
2013-04-29,34.57,65.23,10.35,36.36,27.32,34.55,32.99,43.15,49.71
2013-04-30,34.62,65.49,10.38,36.37,27.62,34.49,33.08,42.82,49.85
2013-05-01,34.01,64.47,10.26,35.9,27.38,34.45,32.75,42.37,49.58
2013-05-02,34.26,65.32,10.35,36.34,27.73,34.58,32.71,42.84,50.06
2013-05-03,34.86,66.5,10.46,36.97,27.99,34.73,32.65,43.13,50.69
2013-05-06,34.96,66.95,10.57,37.2,28.12,34.48,32.19,42.85,50.86
2013-05-07,35.29,67.47,10.63,37.55,28.1,34.74,32.51,42.98,51.29
2013-05-08,35.59,67.58,10.71,37.78,28.33,34.78,32.22,43.11,51.32
2013-05-09,35.55,67.52,10.64,37.78,28.25,34.54,31.73,43.17,51.42
2013-05-10,35.52,67.17,10.68,37.9,28.33,34.67,31.8,43.59,51.82
2013-05-13,35.26,67.16,10.71,37.75,28.25,34.73,31.64,43.95,51.83
2013-05-14,35.7,68.11,10.9,38.21,28.34,35.14,31.85,44.4,52.36
2013-05-15,35.9,67.92,11.0,38.37,28.43,35.49,32.15,44.63,52.64
2013-05-16,35.73,67.59,10.92,38.18,28.59,35.28,31.89,44.17,52.03
2013-05-17,36.12,68.72,11.07,38.76,28.87,35.33,32.19,44.42,52.53
2013-05-20,36.15,69.69,11.09,38.87,28.87,34.97,32.04,44.12,52.37
2013-05-21,36.11,69.54,11.12,38.92,28.78,35.0,32.1,44.59,52.61
2013-05-22,35.62,68.74,11.0,38.58,28.47,34.94,31.56,44.59,52.11
2013-05-23,35.64,68.77,10.94,38.48,28.46,34.8,31.34,44.58,52.0
2013-05-24,35.52,68.37,10.95,38.35,28.42,35.13,31.01,44.44,51.84
2013-05-28,35.84,69.09,11.06,38.55,28.55,35.19,30.65,44.89,52.35
2013-05-29,35.73,68.94,11.06,38.34,28.48,34.51,30.19,44.19,51.81
2013-05-30,35.84,68.78,11.19,38.56,28.66,34.38,30.27,44.5,51.81
2013-05-31,35.28,67.36,11.01,38.2,28.39,33.74,30.09,43.53,51.22
2013-06-03,35.45,68.01,11.02,38.38,28.53,34.11,30.15,43.76,51.45
2013-06-04,35.41,67.48,10.92,38.17,28.41,34.12,30.05,43.49,51.27
2013-06-05,34.62,66.69,10.74,37.48,28.13,33.7,29.78,42.86,50.42
2013-06-06,34.85,67.19,10.89,37.71,28.19,33.85,30.13,43.48,50.95
2013-06-07,35.17,68.04,11.08,38.42,28.45,34.27,30.32,43.88,51.88
2013-06-10,35.34,67.85,11.09,38.31,28.51,34.27,30.31,43.94,51.73
2013-06-11,34.85,66.82,10.9,37.96,28.22,34.18,30.11,43.76,51.21
2013-06-12,34.68,66.41,10.79,37.69,28.03,34.01,29.82,43.32,50.65
2013-06-13,35.31,67.52,10.99,38.25,28.35,34.37,30.3,43.99,51.6
2013-06-14,35.06,66.87,10.85,37.99,28.14,34.28,30.34,43.92,51.43
2013-06-17,35.36,67.83,10.95,38.29,28.4,34.59,30.44,44.02,51.72
2013-06-18,35.52,68.21,11.02,38.74,28.62,34.71,30.65,44.39,52.25
2013-06-19,35.24,67.59,10.87,38.15,28.29,34.02,29.94,43.68,51.65
2013-06-20,34.33,65.61,10.64,37.28,27.66,33.0,29.1,42.56,50.3
2013-06-21,34.22,65.72,10.65,37.31,27.5,33.43,29.48,42.98,50.4
2013-06-24,33.67,64.75,10.46,36.68,27.16,33.3,29.45,42.62,49.94
2013-06-25,33.87,65.58,10.66,37.09,27.39,33.35,29.84,42.83,50.39
2013-06-26,34.03,65.98,10.76,37.46,27.55,33.69,30.22,43.45,51.02
2013-06-27,34.01,66.11,10.9,37.83,27.68,33.85,30.28,43.61,51.46
2013-06-28,33.83,65.83,10.84,37.61,27.57,33.63,30.36,43.27,51.64
2013-07-01,34.02,66.3,10.87,37.98,27.71,33.88,29.98,43.39,52.0
2013-07-02,33.92,66.45,10.88,37.58,27.76,33.92,29.97,43.3,52.09
2013-07-03,33.93,66.4,10.85,37.6,27.92,33.85,29.86,43.23,52.33
2013-07-05,34.16,67.23,11.04,38.19,28.1,33.94,29.77,43.82,52.9
2013-07-08,34.35,67.67,11.12,38.29,28.08,34.28,30.19,44.07,53.39
2013-07-09,34.88,68.36,11.22,38.83,28.19,34.53,30.41,44.2,53.6
2013-07-10,34.87,67.93,11.15,38.82,28.28,34.58,30.58,44.49,53.66
2013-07-11,35.43,68.48,11.26,39.44,28.76,35.12,31.07,45.06,54.43
2013-07-12,35.31,68.87,11.34,39.2,28.78,35.13,31.17,45.33,54.68
2013-07-15,35.4,68.81,11.39,39.34,28.86,35.18,31.68,45.38,54.55
2013-07-16,35.14,68.39,11.34,39.13,28.87,35.05,31.51,45.11,54.25
2013-07-17,35.46,68.69,11.39,39.25,28.9,35.12,31.49,45.23,54.28
2013-07-18,35.48,69.42,11.54,39.64,28.83,35.24,31.77,45.36,54.59
2013-07-19,35.71,70.39,11.55,40.05,28.34,35.44,31.78,45.96,54.55
2013-07-22,35.74,70.16,11.63,40.07,28.42,35.36,31.74,46.19,54.51
2013-07-23,35.85,70.28,11.58,40.05,28.31,35.3,31.82,46.02,54.44
2013-07-24,35.51,69.5,11.5,39.74,28.5,35.07,31.34,45.95,54.25
2013-07-25,35.85,69.96,11.51,39.76,28.51,35.25,31.63,46.18,54.33
2013-07-26,35.72,69.78,11.5,39.62,28.6,35.21,31.74,46.48,54.5
2013-07-29,35.92,69.2,11.41,39.52,28.55,35.14,31.8,46.34,54.22
2013-07-30,35.83,69.07,11.41,39.69,28.69,35.1,31.9,46.35,54.08
2013-07-31,35.71,69.3,11.41,39.83,28.6,35.09,31.67,46.37,54.36
2013-08-01,35.97,70.42,11.6,40.51,28.9,35.38,31.94,46.66,55.21
2013-08-02,36.18,70.11,11.59,40.59,29.03,35.4,31.9,46.68,55.6
2013-08-05,36.08,69.94,11.57,40.43,29.09,35.42,31.69,46.61,55.48
2013-08-06,35.74,69.52,11.46,40.13,28.94,35.38,31.53,46.4,55.25
2013-08-07,35.76,69.27,11.39,40.07,28.87,35.21,31.67,46.43,54.77
2013-08-08,36.29,69.65,11.41,40.25,28.96,35.4,31.79,46.43,55.13
2013-08-09,36.5,69.44,11.38,40.12,28.81,35.25,31.57,46.27,55.01
2013-08-12,36.45,69.15,11.33,40.17,29.0,35.14,31.4,46.08,54.94
2013-08-13,36.58,69.27,11.39,40.35,29.2,35.17,31.24,46.25,54.94
2013-08-14,36.5,68.95,11.34,40.07,29.17,34.92,31.03,45.89,54.34
2013-08-15,36.24,68.57,11.17,39.62,28.7,34.36,30.64,45.11,53.38
2013-08-16,35.96,68.3,11.15,39.67,28.68,34.16,30.28,44.91,53.19
2013-08-19,35.67,67.21,11.01,39.46,28.59,34.01,30.03,44.99,52.96
2013-08-20,35.88,67.62,11.11,39.53,28.63,34.02,30.31,45.11,53.5
2013-08-21,35.6,67.25,11.04,39.25,28.57,33.75,29.96,44.84,53.05
2013-08-22,36.03,68.25,11.16,39.79,28.69,33.9,30.13,45.13,53.58
2013-08-23,36.32,68.74,11.17,39.8,28.9,34.09,30.38,45.25,53.59
2013-08-26,36.32,68.62,11.1,39.71,28.77,33.69,30.15,45.31,53.48
2013-08-27,35.68,68.2,10.84,38.91,28.26,33.52,30.14,44.58,52.61
2013-08-28,35.61,69.33,10.85,38.95,28.28,33.26,30.24,44.77,52.89
2013-08-29,35.73,68.61,10.88,39.06,28.43,33.4,30.07,44.91,53.15
2013-08-30,35.66,68.58,10.83,38.84,28.3,33.5,30.09,44.73,52.82
2013-09-03,35.88,69.09,10.92,39.09,28.32,33.47,29.74,45.02,53.19
2013-09-04,36.21,69.46,11.0,39.48,28.6,33.69,29.74,45.54,53.75
2013-09-05,36.27,69.69,11.03,39.58,28.61,33.63,29.62,45.61,53.77
2013-09-06,36.23,69.68,11.03,39.56,28.63,33.72,29.83,45.62,53.7
2013-09-09,36.78,70.47,11.16,40.06,28.97,33.96,29.94,45.91,54.18
2013-09-10,37.1,70.49,11.29,40.64,29.15,33.99,30.17,46.2,54.7
2013-09-11,37.33,71.03,11.3,40.81,29.02,34.24,29.87,46.51,55.11
2013-09-12,36.94,70.61,11.22,40.64,29.05,34.24,29.79,46.43,54.98
2013-09-13,37.19,70.58,11.25,40.75,29.07,34.52,30.02,46.54,55.13
2013-09-16,37.6,70.57,11.38,41.28,29.03,34.84,30.1,46.96,55.38
2013-09-17,37.5,70.89,11.43,41.46,29.17,34.96,30.28,46.99,55.7
2013-09-18,38.36,71.74,11.53,41.98,29.54,35.37,31.18,47.28,56.34
2013-09-19,38.23,71.57,11.49,42.12,29.56,35.21,31.03,47.12,56.32
2013-09-20,37.78,70.99,11.43,41.61,29.35,34.96,30.57,47.03,55.98
2013-09-23,37.5,70.64,11.26,41.47,29.44,34.81,30.93,46.71,55.55
2013-09-24,37.48,70.71,11.19,41.62,29.31,34.65,30.92,46.47,55.7
2013-09-25,37.58,70.69,11.25,41.44,29.27,34.36,30.7,46.1,55.36
2013-09-26,37.83,70.82,11.25,41.62,29.38,34.54,30.66,46.27,55.88
2013-09-27,37.38,70.57,11.21,41.36,29.2,34.32,30.47,46.27,55.89
2013-09-30,37.24,70.03,11.14,41.12,29.01,33.96,30.43,46.17,55.68
2013-10-01,37.4,70.48,11.21,41.38,29.27,34.16,30.52,46.75,56.13
2013-10-02,37.5,70.64,11.21,41.18,29.28,34.09,30.56,46.64,56.11
2013-10-03,37.18,70.02,11.12,40.73,29.02,33.92,30.2,46.23,55.48
2013-10-04,37.72,70.73,11.21,40.99,29.14,33.97,30.26,46.74,56.0
2013-10-07,37.26,70.15,11.08,40.71,29.01,33.86,30.11,46.22,55.21
2013-10-08,36.67,69.4,10.95,40.25,28.55,33.86,30.32,45.56,54.34
2013-10-09,36.72,69.15,10.98,40.23,28.66,33.88,30.44,45.47,54.09
2013-10-10,37.5,70.44,11.3,41.27,29.14,34.51,30.9,46.53,55.35
2013-10-11,37.72,71.2,11.36,41.46,29.39,34.61,31.05,46.75,55.83
2013-10-14,37.86,71.68,11.41,41.62,29.49,34.76,30.87,47.09,56.06
2013-10-15,37.62,71.42,11.33,41.21,29.3,34.44,30.44,46.79,55.52
2013-10-16,38.01,72.49,11.57,41.48,29.58,34.96,30.72,47.75,56.21
2013-10-17,38.5,72.64,11.67,41.8,29.59,35.35,31.22,48.15,56.63
2013-10-18,38.62,73.44,11.69,42.25,30.1,35.4,31.3,47.96,56.98
2013-10-21,38.61,73.11,11.67,42.36,30.26,35.32,31.23,47.71,57.12
2013-10-22,39.17,73.51,11.69,42.64,30.25,35.77,31.63,48.16,57.51
2013-10-23,38.91,72.36,11.6,42.66,30.11,35.84,31.66,48.07,57.14
2013-10-24,39.11,72.71,11.62,42.98,30.18,35.77,31.59,48.07,57.71
2013-10-25,39.22,73.15,11.67,43.2,30.34,35.85,31.93,48.13,58.14
2013-10-28,39.03,73.21,11.64,43.14,30.44,36.32,31.86,48.29,58.03
2013-10-29,39.11,73.72,11.67,43.26,30.64,36.64,31.9,48.61,58.37
2013-10-30,38.87,73.23,11.63,43.07,30.57,36.32,31.7,48.35,58.09
2013-10-31,38.8,72.97,11.5,43.08,30.47,36.13,31.58,48.16,58.23
2013-11-01,38.72,72.71,11.53,43.39,30.48,36.27,31.81,48.48,58.37
2013-11-04,38.87,73.61,11.54,43.55,30.6,36.3,31.88,48.51,58.57
2013-11-05,38.71,72.95,11.48,43.5,30.52,36.37,31.65,48.35,58.57
2013-11-06,38.97,73.17,11.53,43.63,30.83,36.77,32.08,48.24,58.43
2013-11-07,38.46,72.03,11.4,43.17,30.43,36.23,31.78,47.81,57.21
2013-11-08,39.18,73.11,11.67,43.75,30.7,36.41,31.72,48.51,58.12
2013-11-11,39.16,73.24,11.67,43.71,30.73,36.3,31.71,48.63,58.21
